Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"The Gargoyle","4. Monolith Ridge - West Side > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/112236422/the-gargoyle,3.0,-1,Boulder,"V4 PG13",1,,43.42157,-89.72367
"Sex & Chocolate","4. Monolith Ridge - West Side > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105935496/sex-chocolate,3.1,-1,Boulder,V7,1,,43.42157,-89.72367
"Sex and Chocolate with a Cherry on Top (aka S&C Direct)","4. Monolith Ridge - West Side > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106704460/sex-and-chocolate-with-a-cherry-on-top-aka-sc-direct,3.4,-1,Boulder,"V8 PG13",1,25,43.42157,-89.72367
"Perfect Medium","4. Monolith Ridge - West Side > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105917277/perfect-medium,2.8,-1,Boulder,V8,1,15,43.42157,-89.72367
"Thin Crack","2. Thin Man Corridor > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106420071/thin-crack,3.0,-1,Boulder,V0,1,,43.42248,-89.72426
"Soul Satori","2. Thin Man Corridor > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/105730982/soul-satori,3.8,-1,Boulder,V0,1,20,43.42248,-89.72426
"Fat Crack","2. Thin Man Corridor > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/112213748/fat-crack,3.0,-1,Boulder,V0,1,12,43.42248,-89.72426
"A Hunger Artist","2. Thin Man Corridor > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/112213812/a-hunger-artist,3.0,-1,Boulder,V2,1,15,43.42248,-89.72426
"Jack Spraight Delight","2. Thin Man Corridor > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/112213821/jack-spraight-delight,3.0,-1,Boulder,V3,1,11,43.42248,-89.72426
"Left side of East of Trail Boulders","1. East of Trail Boulders > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106488161/left-side-of-east-of-trail-boulders,4.0,-1,Boulder,V1,1,12,43.42252,-89.72392
"Slope of Dadaism","1. East of Trail Boulders > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106435375/slope-of-dadaism,3.6,-1,Boulder,V3,1,,43.42252,-89.72392
"Pillar of Contemporary Movement","1. East of Trail Boulders > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106435413/pillar-of-contemporary-movement,3.1,-1,Boulder,V4,1,,43.42252,-89.72392
