Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
Musashi,"The Egg > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105950812/musashi,3.9,-1,Boulder,V9-10,1,15,47.57192,-120.78939
"King Kong","Kong > The Kong Boulders > JY Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118702312/king-kong,4.0,-1,Boulder,V6,1,,47.55385,-120.76435
"Yosemite Highball","Yosemite Highball boulder > JY Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106576801/yosemite-highball,3.2,-1,Boulder,V4,1,,47.55266,-120.76358
"Right Angles","Yosemite Highball boulder > JY Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118701783/right-angles,4.0,-1,Boulder,V8,1,,47.55266,-120.76358
"Mad Max","Thunderdome > JY Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106577273/mad-max,3.2,-1,Boulder,V7+,1,,47.55301,-120.76334
Thunderdome,"Thunderdome > JY Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/113788873/thunderdome,4.0,-1,Boulder,V9,1,,47.55301,-120.76334
Nosebleed,"Nosebleed > JY Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106577086/nosebleed,3.0,-1,Boulder,V7,1,,47.55301,-120.76381
"The Strainer","Green Lung/Strainer > JY Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118620234/the-strainer,3.2,-1,Boulder,V8,1,12,47.55269,-120.7627
"Spongepad Squarepad","Spongebob Squarepad Boulder > Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107370004/spongepad-squarepad,2.9,-1,Boulder,V3,1,,47.54256,-120.72252
"Krusty Pad","Spongebob Squarepad Boulder > Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/114960159/krusty-pad,3.0,-1,Boulder,V7,1,12,47.54256,-120.72252
"Drugstore Cowboy","Peephole Boulder > Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107352587/drugstore-cowboy,3.1,-1,Boulder,V3,1,,47.54254,-120.72295
